Participant,Item,SentType,Rating,TrialOrder
148,4,need,1,44
148,12,need,1,50
148,8,need,1,56
148,24,need,1,74
148,32,need,1,80
148,20,need,1,87
148,28,need,1,89
148,29,want,1,10
148,1,want,2,16
148,21,want,1,39
148,5,want,1,58
148,13,want,1,62
148,9,want,1,71
148,17,want,1,82
148,25,want,1,95
154,62,2-word-order-errors,1,14
154,59,2-word-order-errors,3,16
154,58,2-word-order-errors,2,19
154,57,2-word-order-errors,1,25
154,64,2-word-order-errors,1,32
154,61,2-word-order-errors,3,77
154,60,2-word-order-errors,1,86
154,63,2-word-order-errors,1,95
154,37,be-drop,4,5
154,40,be-drop,2,21
154,35,be-drop,4,33
154,38,be-drop,5,36
154,39,be-drop,5,42
154,34,be-drop,3,68
154,33,be-drop,7,78
154,36,be-drop,4,87
154,67,causative,7,8
154,65,causative,7,9
154,71,causative,6,40
154,66,causative,7,79
154,68,causative,7,82
154,69,causative,7,93
154,72,causative,7,97
154,70,causative,7,99
154,80,factive-say,7,27
154,77,factive-say,7,29
154,79,factive-say,7,47
154,78,factive-say,7,53
154,74,factive-say,7,67
154,76,factive-say,7,70
154,73,factive-say,7,72
154,75,factive-say,7,73
154,2,like,2,12
154,26,like,1,15
154,10,like,4,20
154,14,like,4,26
154,18,like,3,37
154,6,like,1,48
154,22,like,3,58
154,30,like,3,84
154,27,need,5,10
154,15,need,6,24
154,7,need,4,66
154,3,need,5,69
154,23,need,5,71
154,11,need,5,80
154,19,need,5,88
154,31,need,4,92
154,42,negative-concord,4,17
154,45,negative-concord,4,23
154,48,negative-concord,3,35
154,44,negative-concord,3,46
154,41,negative-concord,2,55
154,46,negative-concord,3,56
154,43,negative-concord,2,90
154,47,negative-concord,2,91
154,85,non-factive-believe,7,31
154,81,non-factive-believe,7,44
154,83,non-factive-believe,7,49
154,86,non-factive-believe,7,51
154,88,non-factive-believe,7,64
154,82,non-factive-believe,7,74
154,87,non-factive-believe,7,89
154,84,non-factive-believe,7,94
154,93,raising-seem,7,28
154,91,raising-seem,7,38
154,90,raising-seem,7,57
154,89,raising-seem,7,63
154,94,raising-seem,7,65
154,95,raising-seem,7,75
154,92,raising-seem,7,83
154,96,raising-seem,7,85
154,55,singular-dont,5,6
154,51,singular-dont,3,11
154,54,singular-dont,2,13
154,53,singular-dont,2,52
154,56,singular-dont,2,59
154,50,singular-dont,2,61
154,49,singular-dont,2,81
154,52,singular-dont,3,98
154,12,need,4,7
154,16,need,5,18
154,24,need,4,30
154,4,need,3,41
154,20,need,6,43
154,8,need,5,50
154,32,need,5,54
154,28,need,5,76
154,29,want,4,22
154,17,want,1,34
154,21,want,1,39
154,13,want,3,45
154,5,want,1,60
154,9,want,4,62
154,1,want,6,96
154,25,want,2,100
162,60,2-word-order-errors,1,10
162,64,2-word-order-errors,1,20
162,58,2-word-order-errors,4,41
162,63,2-word-order-errors,3,47
162,57,2-word-order-errors,1,61
162,59,2-word-order-errors,1,63
162,61,2-word-order-errors,1,70
162,62,2-word-order-errors,1,96
162,35,be-drop,2,12
162,40,be-drop,2,18
162,33,be-drop,3,44
162,38,be-drop,7,51
162,39,be-drop,3,53
162,34,be-drop,3,85
162,37,be-drop,3,86
162,36,be-drop,3,93
162,70,causative,4,7
162,71,causative,4,13
162,67,causative,7,24
162,68,causative,7,33
162,66,causative,7,62
162,65,causative,7,65
162,69,causative,7,83
162,72,causative,6,94
162,80,factive-say,4,5
162,79,factive-say,6,22
162,74,factive-say,7,30
162,78,factive-say,7,34
162,73,factive-say,7,40
162,75,factive-say,7,57
162,76,factive-say,7,69
162,77,factive-say,7,99
162,16,like,1,23
162,24,like,1,26
162,8,like,1,29
162,12,like,1,39
162,28,like,3,50
162,4,like,3,74
162,32,like,3,80
162,20,like,3,100
162,1,need,1,14
162,25,need,1,21
162,5,need,1,35
162,9,need,2,45
162,17,need,3,48
162,13,need,3,52
162,21,need,3,56
162,29,need,3,68
162,47,negative-concord,2,9
162,44,negative-concord,2,19
162,48,negative-concord,1,31
162,45,negative-concord,2,43
162,41,negative-concord,2,46
162,42,negative-concord,2,67
162,43,negative-concord,2,76
162,46,negative-concord,2,78
162,84,non-factive-believe,7,15
162,85,non-factive-believe,6,16
162,81,non-factive-believe,7,25
162,87,non-factive-believe,6,38
162,83,non-factive-believe,7,49
162,86,non-factive-believe,6,58
162,88,non-factive-believe,6,73
162,82,non-factive-believe,7,81
162,96,raising-seem,5,6
162,93,raising-seem,7,27
162,92,raising-seem,6,28
162,95,raising-seem,7,71
162,94,raising-seem,6,75
162,91,raising-seem,6,79
162,90,raising-seem,5,88
162,89,raising-seem,6,89
162,56,singular-dont,2,36
162,50,singular-dont,2,55
162,49,singular-dont,2,60
162,55,singular-dont,2,77
162,53,singular-dont,2,82
162,51,singular-dont,2,91
162,54,singular-dont,2,92
162,52,singular-dont,2,98
162,18,need,1,8
162,14,need,1,11
162,22,need,1,37
162,26,need,2,59
162,6,need,3,66
162,30,need,3,84
162,10,need,3,90
162,2,need,3,95
162,31,want,1,17
162,19,want,1,32
162,3,want,2,42
162,15,want,2,54
162,23,want,3,64
162,7,want,3,72
162,27,want,3,87
162,11,want,3,97
172,61,2-word-order-errors,6,9
172,63,2-word-order-errors,3,11
172,60,2-word-order-errors,4,39
172,58,2-word-order-errors,7,67
172,62,2-word-order-errors,1,69
172,59,2-word-order-errors,7,74
172,64,2-word-order-errors,7,77
172,57,2-word-order-errors,1,85
172,38,be-drop,5,14
172,37,be-drop,7,17
172,34,be-drop,6,28
172,35,be-drop,7,49
172,40,be-drop,6,65
172,33,be-drop,7,76
172,36,be-drop,7,89
172,39,be-drop,7,97
172,67,causative,7,10
172,69,causative,6,19
172,72,causative,7,20
172,65,causative,7,22
172,70,causative,6,42
172,71,causative,7,44
172,68,causative,7,64
172,66,causative,7,81
172,79,factive-say,7,24
172,78,factive-say,7,26
172,73,factive-say,7,35
172,74,factive-say,7,37
172,80,factive-say,7,46
172,76,factive-say,7,47
172,77,factive-say,7,73
172,75,factive-say,7,79
172,1,like,5,25
172,13,like,5,27
172,5,like,6,43
172,21,like,6,48
172,17,like,6,70
172,25,like,6,72
172,29,like,6,75
172,9,like,6,80
172,26,need,5,6
172,2,need,5,16
172,30,need,6,18
172,14,need,5,21
172,18,need,6,38
172,22,need,5,40
172,6,need,5,91
172,10,need,5,94
172,44,negative-concord,5,29
172,48,negative-concord,5,53
172,42,negative-concord,6,61
172,46,negative-concord,6,71
172,47,negative-concord,5,88
172,45,negative-concord,5,92
172,41,negative-concord,6,93
172,43,negative-concord,6,98
172,86,non-factive-believe,7,5
172,85,non-factive-believe,7,33
172,87,non-factive-believe,7,41
172,83,non-factive-believe,7,51
172,82,non-factive-believe,7,52
172,81,non-factive-believe,7,57
172,88,non-factive-believe,7,59
172,84,non-factive-believe,7,60
172,92,raising-seem,7,8
172,93,raising-seem,6,31
172,95,raising-seem,6,34
172,91,raising-seem,6,50
172,94,raising-seem,7,55
172,96,raising-seem,7,62
172,89,raising-seem,6,68
172,90,raising-seem,7,99
172,55,singular-dont,6,7
172,54,singular-dont,6,12
172,50,singular-dont,6,15
172,53,singular-dont,6,82
172,51,singular-dont,6,83
172,52,singular-dont,6,86
172,49,singular-dont,6,90
172,56,singular-dont,6,95
172,7,need,6,30
172,31,need,6,32
172,11,need,6,54
172,15,need,6,56
172,19,need,5,66
172,27,need,6,84
172,3,need,6,87
172,23,need,5,96
172,12,want,5,13
172,32,want,6,23
172,20,want,6,36
172,24,want,6,45
172,4,want,6,58
172,8,want,5,63
172,28,want,6,78
172,16,want,6,100
174,63,2-word-order-errors,3,6
174,57,2-word-order-errors,2,13
174,60,2-word-order-errors,1,16
174,61,2-word-order-errors,3,30
174,64,2-word-order-errors,1,37
174,58,2-word-order-errors,3,40
174,62,2-word-order-errors,1,66
174,59,2-word-order-errors,6,71
174,36,be-drop,7,28
174,39,be-drop,4,38
174,35,be-drop,4,63
174,34,be-drop,4,64
174,37,be-drop,4,68
174,38,be-drop,5,72
174,40,be-drop,4,81
174,33,be-drop,4,99
174,69,causative,7,7
174,67,causative,7,21
174,71,causative,7,34
174,68,causative,7,45
174,66,causative,7,54
174,65,causative,7,56
174,70,causative,7,79
174,72,causative,7,88
174,78,factive-say,7,5
174,76,factive-say,7,18
174,73,factive-say,7,22
174,77,factive-say,7,27
174,75,factive-say,7,43
174,80,factive-say,7,58
174,74,factive-say,7,85
174,79,factive-say,7,94
174,28,like,3,8
174,32,like,3,17
174,8,like,4,23
174,24,like,3,31
174,12,like,2,49
174,4,like,4,57
174,16,like,4,67
174,20,like,3,87
174,17,need,3,14
174,25,need,6,20
174,13,need,5,33
174,9,need,4,39
174,1,need,5,73
174,29,need,5,91
174,21,need,6,98
174,5,need,5,100
174,46,negative-concord,5,15
174,45,negative-concord,5,42
174,41,negative-concord,4,46
174,47,negative-concord,4,47
174,48,negative-concord,4,69
174,43,negative-concord,5,83
174,44,negative-concord,4,92
174,42,negative-concord,6,96
174,83,non-factive-believe,7,9
174,87,non-factive-believe,7,48
174,84,non-factive-believe,6,55
174,86,non-factive-believe,7,59
174,81,non-factive-believe,7,70
174,88,non-factive-believe,7,74
174,82,non-factive-believe,7,84
174,85,non-factive-believe,7,86
174,96,raising-seem,6,10
174,91,raising-seem,6,19
174,92,raising-seem,7,24
174,90,raising-seem,7,36
174,93,raising-seem,7,61
174,94,raising-seem,7,77
174,89,raising-seem,7,78
174,95,raising-seem,7,90
174,55,singular-dont,6,11
174,56,singular-dont,4,25
174,53,singular-dont,6,32
174,49,singular-dont,5,50
174,54,singular-dont,5,51
174,51,singular-dont,6,52
174,50,singular-dont,5,75
174,52,singular-dont,7,97
174,30,need,5,41
174,2,need,5,44
174,22,need,4,62
174,18,need,5,65
174,10,need,4,82
174,26,need,5,89
174,6,need,5,93
174,14,need,5,95
174,3,want,2,12
174,7,want,3,26
174,15,want,4,29
174,27,want,5,35
174,11,want,5,53
174,19,want,4,60
174,23,want,5,76
174,31,want,4,80
178,57,2-word-order-errors,2,12
178,64,2-word-order-errors,4,14
178,59,2-word-order-errors,6,26
178,62,2-word-order-errors,3,28
178,63,2-word-order-errors,6,38
178,60,2-word-order-errors,3,51
178,58,2-word-order-errors,6,87
178,61,2-word-order-errors,2,94
178,36,be-drop,2,5
178,33,be-drop,6,19
178,34,be-drop,3,29
178,37,be-drop,3,32
178,39,be-drop,3,39
178,35,be-drop,3,83
178,38,be-drop,3,92
178,40,be-drop,2,93
178,67,causative,6,11
178,68,causative,6,53
178,70,causative,3,54
178,71,causative,3,56
178,69,causative,6,59
178,66,causative,6,61
178,72,causative,5,65
178,65,causative,3,90
178,73,factive-say,6,9
178,79,factive-say,4,24
178,74,factive-say,6,31
178,75,factive-say,6,41
178,77,factive-say,5,62
178,78,factive-say,5,72
178,80,factive-say,6,79
178,76,factive-say,6,85
178,22,like,3,22
178,18,like,2,27
178,10,like,5,37
178,14,like,3,40
178,6,like,3,46
178,2,like,3,52
178,26,like,1,60
178,30,like,3,89
178,27,need,3,7
178,15,need,2,13
178,23,need,2,17
178,31,need,3,30
178,11,need,3,55
178,7,need,2,86
178,3,need,6,91
178,19,need,2,95
178,45,negative-concord,5,8
178,42,negative-concord,2,18
178,48,negative-concord,4,23
178,44,negative-concord,3,45
178,46,negative-concord,3,70
178,43,negative-concord,2,74
178,41,negative-concord,2,75
178,47,negative-concord,2,96
178,83,non-factive-believe,6,6
178,88,non-factive-believe,6,43
178,85,non-factive-believe,5,47
178,81,non-factive-believe,6,57
178,84,non-factive-believe,6,80
178,82,non-factive-believe,6,81
178,86,non-factive-believe,6,84
178,87,non-factive-believe,6,88
178,95,raising-seem,6,34
178,91,raising-seem,6,42
178,93,raising-seem,6,50
178,92,raising-seem,6,63
178,94,raising-seem,6,67
178,96,raising-seem,6,77
178,89,raising-seem,5,97
178,90,raising-seem,3,99
178,51,singular-dont,6,16
178,53,singular-dont,6,20
178,49,singular-dont,6,21
178,52,singular-dont,4,36
178,50,singular-dont,3,48
178,56,singular-dont,3,66
178,55,singular-dont,3,68
178,54,singular-dont,6,76
178,24,need,2,15
178,12,need,3,25
178,8,need,6,33
178,20,need,3,44
178,4,need,3,49
178,32,need,3,71
178,16,need,3,73
178,28,need,3,82
178,5,want,2,10
178,13,want,4,35
178,29,want,3,58
178,25,want,3,64
178,21,want,3,69
178,17,want,3,78
178,1,want,2,98
178,9,want,2,100
181,62,2-word-order-errors,2,5
181,57,2-word-order-errors,2,27
181,58,2-word-order-errors,7,34
181,64,2-word-order-errors,1,53
181,59,2-word-order-errors,7,55
181,63,2-word-order-errors,2,61
181,61,2-word-order-errors,5,63
181,60,2-word-order-errors,2,65
181,37,be-drop,7,10
181,35,be-drop,3,26
181,34,be-drop,4,42
181,40,be-drop,5,43
181,39,be-drop,3,44
181,33,be-drop,4,58
181,38,be-drop,4,67
181,36,be-drop,3,82
181,71,causative,3,8
181,72,causative,6,13
181,67,causative,6,35
181,65,causative,3,74
181,66,causative,5,83
181,69,causative,5,88
181,68,causative,5,89
181,70,causative,6,98
181,73,factive-say,6,6
181,74,factive-say,6,12
181,80,factive-say,6,19
181,78,factive-say,7,20
181,76,factive-say,7,21
181,79,factive-say,6,29
181,75,factive-say,6,72
181,77,factive-say,4,77
181,22,like,2,11
181,30,like,2,14
181,2,like,2,54
181,10,like,7,59
181,18,like,2,66
181,6,like,5,69
181,26,like,2,81
181,14,like,4,87
181,7,need,3,25
181,15,need,2,28
181,11,need,3,31
181,31,need,4,38
181,23,need,4,50
181,27,need,2,62
181,19,need,4,64
181,3,need,6,76
181,45,negative-concord,2,16
181,46,negative-concord,4,23
181,47,negative-concord,4,47
181,41,negative-concord,1,60
181,42,negative-concord,2,78
181,48,negative-concord,5,91
181,43,negative-concord,3,92
181,44,negative-concord,3,96
181,81,non-factive-believe,7,7
181,82,non-factive-believe,7,24
181,87,non-factive-believe,7,32
181,83,non-factive-believe,6,48
181,88,non-factive-believe,6,68
181,84,non-factive-believe,5,80
181,85,non-factive-believe,5,85
181,86,non-factive-believe,3,97
181,90,raising-seem,7,15
181,96,raising-seem,7,17
181,93,raising-seem,7,30
181,92,raising-seem,7,39
181,89,raising-seem,4,51
181,94,raising-seem,6,70
181,91,raising-seem,7,75
181,95,raising-seem,5,94
181,56,singular-dont,6,37
181,54,singular-dont,2,40
181,51,singular-dont,1,45
181,49,singular-dont,2,49
181,52,singular-dont,3,56
181,50,singular-dont,3,57
181,55,singular-dont,2,86
181,53,singular-dont,3,99
181,32,need,4,33
181,20,need,2,41
181,12,need,5,46
181,24,need,4,71
181,8,need,2,73
181,16,need,5,93
181,28,need,6,95
181,4,need,4,100
181,5,want,2,9
181,1,want,3,18
181,29,want,3,22
181,17,want,2,36
181,9,want,2,52
181,21,want,2,79
181,13,want,2,84
181,25,want,2,90
185,58,2-word-order-errors,4,7
185,62,2-word-order-errors,2,27
185,64,2-word-order-errors,2,28
185,60,2-word-order-errors,2,39
185,61,2-word-order-errors,2,55
185,57,2-word-order-errors,2,63
185,63,2-word-order-errors,2,81
185,59,2-word-order-errors,3,96
185,36,be-drop,7,13
185,35,be-drop,7,18
185,33,be-drop,5,32
185,37,be-drop,4,44
185,40,be-drop,3,74
185,34,be-drop,5,84
185,39,be-drop,5,89
185,38,be-drop,3,98
185,68,causative,7,15
185,67,causative,7,26
185,71,causative,6,45
185,70,causative,5,69
185,65,causative,5,78
185,72,causative,6,87
185,69,causative,6,90
185,66,causative,7,99
185,76,factive-say,6,10
185,75,factive-say,7,21
185,79,factive-say,6,35
185,73,factive-say,6,36
185,80,factive-say,7,42
185,77,factive-say,6,67
185,78,factive-say,7,71
185,74,factive-say,7,92
185,29,like,4,29
185,5,like,3,31
185,21,like,3,43
185,9,like,3,54
185,17,like,3,56
185,1,like,3,66
185,13,like,3,79
185,25,like,3,100
185,14,need,3,6
185,10,need,4,12
185,2,need,5,16
185,18,need,6,34
185,30,need,5,38
185,22,need,3,41
185,6,need,4,91
185,26,need,4,94
185,48,negative-concord,4,20
185,46,negative-concord,3,25
185,47,negative-concord,3,30
185,41,negative-concord,4,48
185,43,negative-concord,3,51
185,45,negative-concord,4,59
185,42,negative-concord,3,82
185,44,negative-concord,3,93
185,82,non-factive-believe,7,19
185,86,non-factive-believe,7,40
185,81,non-factive-believe,7,47
185,84,non-factive-believe,7,53
185,87,non-factive-believe,7,62
185,85,non-factive-believe,7,75
185,88,non-factive-believe,6,85
185,83,non-factive-believe,7,95
185,94,raising-seem,7,8
185,95,raising-seem,5,17
185,92,raising-seem,7,33
185,90,raising-seem,6,50
185,93,raising-seem,5,57
185,91,raising-seem,7,61
185,96,raising-seem,6,65
185,89,raising-seem,7,88
185,54,singular-dont,3,5
185,50,singular-dont,4,11
185,55,singular-dont,4,23
185,53,singular-dont,4,37
185,49,singular-dont,4,52
185,51,singular-dont,4,72
185,52,singular-dont,4,76
185,56,singular-dont,4,80
185,31,need,3,22
185,7,need,3,24
185,23,need,3,49
185,27,need,4,68
185,3,need,4,70
185,11,need,3,73
185,15,need,3,86
185,19,need,3,97
185,20,want,3,9
185,16,want,4,14
185,32,want,3,46
185,28,want,3,58
185,8,want,4,60
185,24,want,4,64
185,12,want,3,77
185,4,want,3,83
192,62,2-word-order-errors,1,27
192,60,2-word-order-errors,3,36
192,64,2-word-order-errors,4,57
192,61,2-word-order-errors,1,59
192,57,2-word-order-errors,1,60
192,58,2-word-order-errors,7,80
192,59,2-word-order-errors,2,89
192,63,2-word-order-errors,1,92
192,36,be-drop,7,14
192,37,be-drop,4,26
192,38,be-drop,5,44
192,33,be-drop,4,55
192,40,be-drop,4,72
192,34,be-drop,3,77
192,39,be-drop,7,91
192,35,be-drop,4,97
192,70,causative,6,16
192,71,causative,2,29
192,69,causative,5,42
192,66,causative,7,46
192,68,causative,7,53
192,72,causative,7,75
192,65,causative,6,81
192,67,causative,7,94
192,76,factive-say,4,5
192,75,factive-say,6,12
192,79,factive-say,4,19
192,78,factive-say,7,21
192,77,factive-say,6,54
192,80,factive-say,7,65
192,74,factive-say,5,69
192,73,factive-say,5,87
192,16,like,3,11
192,32,like,3,25
192,28,like,2,40
192,20,like,3,43
192,12,like,1,56
192,24,like,4,74
192,8,like,2,82
192,4,like,4,100
192,21,need,4,6
192,13,need,5,15
192,5,need,2,33
192,29,need,5,35
192,1,need,4,45
192,25,need,5,51
192,17,need,1,78
192,9,need,3,96
192,43,negative-concord,2,13
192,44,negative-concord,3,39
192,45,negative-concord,6,64
192,42,negative-concord,5,70
192,41,negative-concord,5,76
192,48,negative-concord,5,84
192,47,negative-concord,4,90
192,46,negative-concord,5,95
192,82,non-factive-believe,5,7
192,84,non-factive-believe,6,8
192,85,non-factive-believe,1,17
192,86,non-factive-believe,7,32
192,88,non-factive-believe,5,38
192,83,non-factive-believe,7,50
192,87,non-factive-believe,7,52
192,81,non-factive-believe,7,73
192,90,raising-seem,5,24
192,96,raising-seem,1,34
192,91,raising-seem,6,48
192,93,raising-seem,7,58
192,94,raising-seem,7,62
192,92,raising-seem,7,63
192,95,raising-seem,5,67
192,89,raising-seem,6,83
192,53,singular-dont,3,10
192,55,singular-dont,3,23
192,54,singular-dont,4,30
192,56,singular-dont,5,41
192,50,singular-dont,4,49
192,49,singular-dont,3,79
192,51,singular-dont,4,86
192,52,singular-dont,5,99
192,10,need,1,9
192,18,need,2,18
192,22,need,3,31
192,6,need,5,47
192,14,need,4,85
192,30,need,4,88
192,2,need,2,93
192,26,need,5,98
192,15,want,2,20
192,3,want,4,22
192,23,want,1,28
192,7,want,2,37
192,27,want,4,61
192,19,want,4,66
192,31,want,4,68
192,11,want,1,71
193,57,2-word-order-errors,2,24
193,58,2-word-order-errors,7,34
193,62,2-word-order-errors,7,47
193,61,2-word-order-errors,2,49
193,60,2-word-order-errors,2,71
193,63,2-word-order-errors,2,73
193,64,2-word-order-errors,2,76
193,59,2-word-order-errors,2,82
193,40,be-drop,2,30
193,38,be-drop,2,42
193,35,be-drop,2,44
193,37,be-drop,7,46
193,33,be-drop,2,86
193,34,be-drop,2,88
193,39,be-drop,2,93
193,36,be-drop,2,99
193,67,causative,7,7
193,71,causative,7,56
193,65,causative,7,58
193,66,causative,7,61
193,68,causative,7,64
193,72,causative,7,75
193,69,causative,7,78
193,70,causative,7,95
193,80,factive-say,7,13
193,78,factive-say,7,15
193,74,factive-say,7,21
193,75,factive-say,7,22
193,77,factive-say,7,51
193,73,factive-say,7,54
193,76,factive-say,7,67
193,79,factive-say,7,97
193,30,like,2,6
193,10,like,2,23
193,22,like,2,32
193,26,like,2,35
193,18,like,2,39
193,6,like,2,87
193,2,like,2,98
193,14,like,2,100
193,23,need,2,12
193,31,need,2,25
193,27,need,2,41
193,19,need,2,48
193,7,need,2,50
193,3,need,2,68
193,11,need,2,74
193,15,need,2,79
193,44,negative-concord,2,8
193,43,negative-concord,2,11
193,45,negative-concord,2,17
193,46,negative-concord,2,19
193,47,negative-concord,2,27
193,42,negative-concord,2,37
193,48,negative-concord,2,40
193,41,negative-concord,2,62
193,86,non-factive-believe,7,5
193,83,non-factive-believe,7,10
193,88,non-factive-believe,7,26
193,84,non-factive-believe,7,36
193,82,non-factive-believe,7,66
193,87,non-factive-believe,7,72
193,85,non-factive-believe,7,85
193,81,non-factive-believe,7,96
193,91,raising-seem,7,20
193,90,raising-seem,7,29
193,92,raising-seem,7,33
193,96,raising-seem,7,38
193,89,raising-seem,7,43
193,95,raising-seem,7,52
193,94,raising-seem,7,59
193,93,raising-seem,7,77
193,51,singular-dont,2,31
193,50,singular-dont,2,55
193,53,singular-dont,2,69
193,54,singular-dont,2,80
193,49,singular-dont,2,83
193,56,singular-dont,2,89
193,55,singular-dont,2,90
193,52,singular-dont,2,92
193,4,need,2,9
193,8,need,2,16
193,28,need,2,18
193,32,need,2,45
193,16,need,2,53
193,12,need,2,57
193,20,need,2,63
193,24,need,2,94
193,5,want,2,14
193,13,want,2,28
193,1,want,2,60
193,29,want,2,65
193,17,want,2,70
193,21,want,2,81
193,9,want,2,84
193,25,want,2,91
195,64,2-word-order-errors,1,9
195,58,2-word-order-errors,2,46
195,61,2-word-order-errors,1,47
195,60,2-word-order-errors,1,56
195,57,2-word-order-errors,1,61
195,63,2-word-order-errors,1,76
195,62,2-word-order-errors,1,88
195,59,2-word-order-errors,1,94
195,37,be-drop,3,23
195,40,be-drop,2,27
195,34,be-drop,1,40
195,38,be-drop,2,58
195,39,be-drop,6,64
195,36,be-drop,2,71
195,33,be-drop,1,78
195,35,be-drop,2,98
195,69,causative,6,13
195,71,causative,6,25
195,68,causative,6,44
195,65,causative,7,52
195,67,causative,6,60
195,72,causative,7,83
195,70,causative,6,90
195,66,causative,7,95
195,73,factive-say,6,5
195,80,factive-say,7,22
195,76,factive-say,6,28
195,78,factive-say,6,34
195,75,factive-say,7,49
195,74,factive-say,7,68
195,79,factive-say,7,79
195,77,factive-say,7,99
195,28,like,2,39
195,8,like,2,42
195,24,like,2,55
195,32,like,2,70
195,20,like,1,77
195,4,like,1,80
195,16,like,2,89
195,12,like,1,97
195,21,need,2,11
195,9,need,2,15
195,29,need,2,24
195,25,need,2,29
195,1,need,2,31
195,13,need,1,50
195,17,need,1,59
195,5,need,2,86
195,42,negative-concord,4,32
195,44,negative-concord,4,37
195,43,negative-concord,4,38
195,41,negative-concord,4,41
195,45,negative-concord,4,65
195,48,negative-concord,4,75
195,47,negative-concord,4,85
195,46,negative-concord,4,87
195,86,non-factive-believe,7,6
195,84,non-factive-believe,7,8
195,81,non-factive-believe,6,10
195,88,non-factive-believe,7,14
195,85,non-factive-believe,7,54
195,83,non-factive-believe,7,62
195,87,non-factive-believe,7,67
195,82,non-factive-believe,7,91
195,90,raising-seem,6,17
195,96,raising-seem,6,18
195,95,raising-seem,6,19
195,93,raising-seem,6,43
195,91,raising-seem,7,69
195,94,raising-seem,7,81
195,92,raising-seem,7,84
195,89,raising-seem,7,92
195,50,singular-dont,3,12
195,49,singular-dont,4,16
195,54,singular-dont,4,21
195,52,singular-dont,3,30
195,55,singular-dont,4,35
195,53,singular-dont,4,51
195,56,singular-dont,7,73
195,51,singular-dont,4,96
195,18,need,2,7
195,30,need,2,26
195,22,need,1,36
195,26,need,2,57
195,2,need,1,63
195,10,need,2,66
195,14,need,1,72
195,6,need,1,82
195,31,want,2,20
195,27,want,1,33
195,3,want,7,45
195,7,want,2,48
195,19,want,2,53
195,11,want,1,74
195,15,want,2,93
195,23,want,2,100
196,64,2-word-order-errors,1,22
196,57,2-word-order-errors,2,26
196,58,2-word-order-errors,7,29
196,62,2-word-order-errors,2,36
196,61,2-word-order-errors,2,48
196,59,2-word-order-errors,2,53
196,60,2-word-order-errors,2,59
196,63,2-word-order-errors,6,81
196,37,be-drop,7,8
196,39,be-drop,7,15
196,40,be-drop,2,38
196,35,be-drop,7,47
196,38,be-drop,7,57
196,33,be-drop,6,62
196,36,be-drop,7,75
196,34,be-drop,3,80
196,67,causative,5,7
196,71,causative,7,33
196,65,causative,6,42
196,68,causative,6,46
196,72,causative,7,51
196,69,causative,7,71
196,66,causative,5,93
196,70,causative,4,98
196,74,factive-say,6,5
196,80,factive-say,6,20
196,79,factive-say,7,25
196,76,factive-say,7,28
196,75,factive-say,7,39
196,78,factive-say,6,44
196,73,factive-say,7,56
196,77,factive-say,7,91
196,30,like,3,9
196,22,like,2,27
196,6,like,1,35
196,14,like,4,52
196,10,like,3,72
196,26,like,5,76
196,2,like,5,85
196,18,like,6,100
196,23,need,2,17
196,31,need,4,21
196,27,need,3,30
196,11,need,2,45
196,7,need,6,55
196,3,need,7,63
196,15,need,5,87
196,19,need,7,89
196,41,negative-concord,4,6
196,45,negative-concord,5,23
196,47,negative-concord,5,41
196,48,negative-concord,7,58
196,43,negative-concord,5,61
196,44,negative-concord,5,83
196,42,negative-concord,5,95
196,46,negative-concord,5,99
196,81,non-factive-believe,7,16
196,88,non-factive-believe,7,19
196,87,non-factive-believe,7,31
196,86,non-factive-believe,6,49
196,85,non-factive-believe,6,54
196,84,non-factive-believe,6,65
196,82,non-factive-believe,6,78
196,83,non-factive-believe,6,86
196,93,raising-seem,7,10
196,92,raising-seem,7,11
196,96,raising-seem,7,18
196,90,raising-seem,7,73
196,91,raising-seem,4,84
196,89,raising-seem,6,88
196,95,raising-seem,7,90
196,94,raising-seem,5,96
196,50,singular-dont,2,12
196,54,singular-dont,3,13
196,55,singular-dont,6,34
196,56,singular-dont,6,64
196,51,singular-dont,5,66
196,49,singular-dont,5,68
196,53,singular-dont,5,70
196,52,singular-dont,5,77
196,4,need,2,14
196,8,need,4,24
196,16,need,3,50
196,28,need,4,67
196,12,need,4,79
196,20,need,4,82
196,24,need,6,92
196,32,need,5,97
196,13,want,2,32
196,1,want,2,37
196,5,want,6,40
196,21,want,3,43
196,9,want,2,60
196,17,want,4,69
196,25,want,2,74
196,29,want,4,94
197,60,2-word-order-errors,1,14
197,58,2-word-order-errors,6,28
197,64,2-word-order-errors,1,39
197,57,2-word-order-errors,2,51
197,61,2-word-order-errors,2,52
197,62,2-word-order-errors,1,58
197,63,2-word-order-errors,1,90
197,59,2-word-order-errors,1,99
197,33,be-drop,1,20
197,39,be-drop,5,21
197,35,be-drop,6,22
197,34,be-drop,1,31
197,38,be-drop,1,37
197,36,be-drop,1,82
197,40,be-drop,2,84
197,37,be-drop,2,87
197,69,causative,6,6
197,67,causative,6,8
197,72,causative,4,10
197,71,causative,5,11
197,66,causative,5,18
197,68,causative,6,32
197,70,causative,1,73
197,65,causative,7,88
197,77,factive-say,5,16
197,73,factive-say,5,23
197,76,factive-say,6,44
197,80,factive-say,5,49
197,74,factive-say,5,57
197,79,factive-say,7,64
197,75,factive-say,7,67
197,78,factive-say,7,72
197,25,like,1,17
197,21,like,1,36
