Participant,Item,SentType,Rating,TrialOrder
126,20,need,6,16
126,28,need,6,28
126,31,need,6,34
126,4,need,6,47
126,7,need,5,50
126,8,need,6,63
126,24,need,6,73
126,15,need,6,76
126,23,need,6,82
126,19,need,6,93
126,27,need,6,95
126,11,need,6,100
126,41,negative-concord,3,8
126,45,negative-concord,3,15
126,46,negative-concord,2,20
126,44,negative-concord,3,44
126,43,negative-concord,3,69
126,48,negative-concord,2,81
126,47,negative-concord,2,86
126,42,negative-concord,2,94
126,84,non-factive-believe,6,13
126,88,non-factive-believe,6,17
126,83,non-factive-believe,6,35
126,87,non-factive-believe,6,36
126,82,non-factive-believe,6,46
126,85,non-factive-believe,6,75
126,81,non-factive-believe,6,90
126,86,non-factive-believe,5,99
126,90,raising-seem,6,21
126,95,raising-seem,6,26
126,96,raising-seem,6,29
126,94,raising-seem,6,33
126,89,raising-seem,6,40
126,92,raising-seem,6,49
126,93,raising-seem,6,51
126,91,raising-seem,6,71
126,52,singular-dont,3,23
126,53,singular-dont,6,43
126,56,singular-dont,3,52
126,49,singular-dont,3,65
126,51,singular-dont,3,67
126,50,singular-dont,3,78
126,54,singular-dont,6,85
126,55,singular-dont,6,96
126,1,want,5,24
126,21,want,6,30
126,5,want,6,42
126,17,want,1,53
126,13,want,6,56
126,9,want,6,68
126,25,want,6,70
126,29,want,5,98
128,57,2-word-order-errors,6,34
128,62,2-word-order-errors,2,38
128,60,2-word-order-errors,6,65
128,59,2-word-order-errors,2,68
128,58,2-word-order-errors,6,71
128,63,2-word-order-errors,6,75
128,64,2-word-order-errors,1,78
128,61,2-word-order-errors,1,83
128,38,be-drop,6,8
128,36,be-drop,7,26
128,40,be-drop,7,59
128,34,be-drop,5,61
128,39,be-drop,5,63
128,33,be-drop,6,66
128,37,be-drop,6,73
128,35,be-drop,5,87
128,71,causative,7,14
128,66,causative,7,20
128,69,causative,7,33
128,67,causative,7,54
128,72,causative,7,58
128,70,causative,7,80
128,68,causative,7,86
128,65,causative,6,93
128,78,factive-say,7,5
128,77,factive-say,6,6
128,79,factive-say,7,12
128,76,factive-say,7,17
128,74,factive-say,7,21
128,75,factive-say,7,25
128,73,factive-say,6,89
128,80,factive-say,7,97
128,12,like,1,7
128,16,like,7,11
128,32,like,4,15
128,20,like,7,30
128,8,like,5,42
128,24,like,7,51
128,4,like,7,72
128,28,like,7,94
128,9,need,6,18
128,6,need,7,22
128,25,need,7,24
128,18,need,6,27
128,26,need,7,32
128,5,need,5,36
128,2,need,5,40
128,14,need,4,55
128,29,need,7,57
128,21,need,7,69
128,13,need,7,77
128,17,need,7,79
128,22,need,7,85
128,10,need,7,90
128,1,need,7,98
128,30,need,7,100
128,45,negative-concord,3,31
128,42,negative-concord,1,35
128,44,negative-concord,1,37
128,47,negative-concord,1,39
128,43,negative-concord,1,41
128,48,negative-concord,2,44
128,41,negative-concord,1,70
128,46,negative-concord,1,91
128,87,non-factive-believe,6,19
128,83,non-factive-believe,7,23
128,84,non-factive-believe,7,29
128,86,non-factive-believe,7,47
128,88,non-factive-believe,7,56
128,85,non-factive-believe,5,62
128,81,non-factive-believe,7,84
128,82,non-factive-believe,7,99
128,89,raising-seem,7,10
128,93,raising-seem,7,13
128,90,raising-seem,7,49
128,94,raising-seem,7,52
128,91,raising-seem,7,53
128,96,raising-seem,7,88
128,95,raising-seem,6,92
128,92,raising-seem,7,95
128,56,singular-dont,1,16
128,51,singular-dont,1,28
128,50,singular-dont,1,43
128,53,singular-dont,1,46
128,52,singular-dont,1,50
128,54,singular-dont,4,60
128,55,singular-dont,1,76
128,49,singular-dont,7,81
128,23,want,6,9
128,11,want,5,45
128,31,want,7,48
128,7,want,6,64
128,3,want,7,67
128,27,want,6,74
128,15,want,7,82
128,19,want,7,96
133,63,2-word-order-errors,1,19
133,58,2-word-order-errors,1,24
133,64,2-word-order-errors,1,29
133,61,2-word-order-errors,5,38
133,60,2-word-order-errors,3,45
133,57,2-word-order-errors,1,65
133,59,2-word-order-errors,7,82
133,62,2-word-order-errors,1,99
133,36,be-drop,1,13
133,37,be-drop,5,34
133,39,be-drop,1,50
133,33,be-drop,6,71
133,38,be-drop,7,75
133,34,be-drop,2,77
133,40,be-drop,1,86
133,35,be-drop,1,91
133,71,causative,7,9
133,72,causative,7,22
133,65,causative,7,31
133,66,causative,7,33
133,70,causative,7,63
133,68,causative,7,85
133,69,causative,7,89
133,67,causative,7,96
133,76,factive-say,7,17
133,80,factive-say,7,36
133,78,factive-say,7,54
133,73,factive-say,7,60
133,75,factive-say,7,64
133,79,factive-say,7,68
133,77,factive-say,7,70
133,74,factive-say,7,78
133,15,like,6,23
133,11,like,7,32
133,31,like,1,37
133,7,like,3,55
133,3,like,6,66
133,23,like,1,81
133,27,like,5,87
133,19,like,2,94
133,5,need,1,8
133,1,need,7,12
133,21,need,7,18
133,28,need,7,20
133,4,need,5,25
133,8,need,7,28
133,32,need,7,42
133,13,need,7,44
133,17,need,7,46
133,29,need,7,51
133,24,need,7,62
133,25,need,7,74
133,16,need,5,76
133,9,need,7,79
133,12,need,6,83
133,20,need,7,97
133,47,negative-concord,4,5
133,48,negative-concord,4,6
133,45,negative-concord,2,10
133,43,negative-concord,2,21
133,44,negative-concord,3,26
133,46,negative-concord,2,53
133,42,negative-concord,2,59
133,41,negative-concord,2,80
133,82,non-factive-believe,7,16
133,85,non-factive-believe,7,43
133,83,non-factive-believe,7,47
133,84,non-factive-believe,7,52
133,88,non-factive-believe,6,58
133,86,non-factive-believe,7,92
133,87,non-factive-believe,7,93
133,81,non-factive-believe,7,95
133,93,raising-seem,7,7
133,92,raising-seem,7,27
133,89,raising-seem,7,35
133,91,raising-seem,7,39
133,94,raising-seem,7,41
133,95,raising-seem,7,48
133,90,raising-seem,7,73
133,96,raising-seem,6,84
133,51,singular-dont,3,11
133,49,singular-dont,2,14
133,53,singular-dont,2,30
133,54,singular-dont,2,56
133,50,singular-dont,2,61
133,52,singular-dont,2,67
133,56,singular-dont,2,88
133,55,singular-dont,2,98
133,10,want,1,15
133,6,want,1,40
133,14,want,7,49
133,18,want,7,57
133,26,want,5,69
133,22,want,7,72
133,2,want,1,90
133,30,want,7,100
135,59,2-word-order-errors,3,33
135,62,2-word-order-errors,1,40
135,60,2-word-order-errors,1,51
135,64,2-word-order-errors,1,57
135,63,2-word-order-errors,2,88
135,57,2-word-order-errors,1,89
135,58,2-word-order-errors,3,91
135,61,2-word-order-errors,3,98
135,40,be-drop,3,10
135,38,be-drop,3,15
135,33,be-drop,3,36
135,39,be-drop,7,38
135,34,be-drop,3,60
135,36,be-drop,3,68
135,37,be-drop,3,73
135,35,be-drop,3,74
135,70,causative,7,17
135,67,causative,7,23
135,66,causative,5,28
135,65,causative,7,29
135,69,causative,7,46
135,68,causative,7,52
135,72,causative,7,66
135,71,causative,7,83
135,78,factive-say,7,7
135,74,factive-say,7,14
135,76,factive-say,6,20
135,75,factive-say,7,22
135,77,factive-say,7,45
135,79,factive-say,7,65
135,80,factive-say,7,85
135,73,factive-say,7,87
135,5,like,3,16
135,13,like,3,18
135,9,like,3,27
135,1,like,3,54
135,25,like,2,62
135,17,like,3,72
135,21,like,3,77
135,29,like,3,90
135,11,need,7,6
135,23,need,7,9
135,19,need,6,11
135,15,need,7,21
135,14,need,6,30
135,3,need,7,34
135,7,need,5,37
135,2,need,6,41
135,31,need,7,49
135,18,need,7,64
135,6,need,4,69
135,10,need,5,79
135,22,need,7,82
135,26,need,7,86
135,27,need,6,93
135,30,need,5,100
135,42,negative-concord,4,48
135,45,negative-concord,4,50
135,44,negative-concord,4,55
135,46,negative-concord,4,71
135,48,negative-concord,4,80
135,41,negative-concord,4,92
135,43,negative-concord,4,94
135,47,negative-concord,4,95
135,87,non-factive-believe,7,5
135,85,non-factive-believe,7,8
135,81,non-factive-believe,7,12
135,86,non-factive-believe,7,26
135,82,non-factive-believe,7,56
135,88,non-factive-believe,7,63
135,84,non-factive-believe,7,81
135,83,non-factive-believe,7,84
135,89,raising-seem,7,25
135,92,raising-seem,6,31
135,95,raising-seem,7,35
135,93,raising-seem,7,42
135,91,raising-seem,7,53
135,94,raising-seem,7,61
135,96,raising-seem,7,67
135,90,raising-seem,7,70
135,53,singular-dont,4,19
135,51,singular-dont,4,39
135,54,singular-dont,4,44
135,56,singular-dont,4,58
135,49,singular-dont,4,76
135,52,singular-dont,4,78
135,50,singular-dont,4,96
135,55,singular-dont,4,99
135,12,want,6,13
135,8,want,7,24
135,24,want,7,32
135,16,want,6,43
135,32,want,7,47
135,20,want,7,59
135,28,want,7,75
135,4,want,7,97
136,62,2-word-order-errors,1,7
136,60,2-word-order-errors,1,8
136,61,2-word-order-errors,2,9
136,58,2-word-order-errors,2,19
136,64,2-word-order-errors,1,35
136,57,2-word-order-errors,1,58
136,63,2-word-order-errors,1,65
136,59,2-word-order-errors,1,96
136,40,be-drop,2,14
136,36,be-drop,1,26
136,35,be-drop,7,49
136,33,be-drop,1,63
136,39,be-drop,7,70
136,38,be-drop,2,77
136,34,be-drop,2,79
136,37,be-drop,2,94
136,65,causative,7,23
136,72,causative,7,33
136,68,causative,7,37
136,70,causative,6,48
136,66,causative,6,52
136,69,causative,7,78
136,67,causative,7,85
136,71,causative,7,89
136,79,factive-say,7,22
136,76,factive-say,7,41
136,77,factive-say,7,62
136,75,factive-say,7,69
136,78,factive-say,7,72
136,74,factive-say,7,91
136,80,factive-say,7,92
136,73,factive-say,7,99
136,28,like,2,16
136,32,like,2,18
136,8,like,2,24
136,12,like,3,59
136,24,like,4,76
136,20,like,5,80
136,16,like,5,84
136,4,like,2,93
136,18,need,7,6
136,30,need,7,10
136,21,need,7,13
136,6,need,4,20
136,22,need,7,27
136,25,need,7,32
136,1,need,7,36
136,17,need,6,40
136,29,need,7,55
136,2,need,6,64
136,10,need,5,74
136,14,need,5,82
136,5,need,4,87
136,9,need,7,90
136,13,need,7,98
136,26,need,7,100
136,47,negative-concord,4,11
136,46,negative-concord,2,30
136,44,negative-concord,2,54
136,45,negative-concord,2,68
136,43,negative-concord,2,83
136,41,negative-concord,2,86
136,42,negative-concord,2,88
136,48,negative-concord,2,95
136,81,non-factive-believe,7,5
136,82,non-factive-believe,7,15
136,86,non-factive-believe,7,21
136,83,non-factive-believe,7,39
136,88,non-factive-believe,7,46
136,85,non-factive-believe,7,50
136,84,non-factive-believe,7,57
136,87,non-factive-believe,7,97
136,89,raising-seem,7,31
136,96,raising-seem,7,38
136,94,raising-seem,7,43
136,91,raising-seem,7,45
136,92,raising-seem,7,51
136,95,raising-seem,7,56
136,90,raising-seem,7,66
136,93,raising-seem,7,73
136,49,singular-dont,3,12
136,54,singular-dont,3,17
136,50,singular-dont,2,25
136,56,singular-dont,2,28
136,55,singular-dont,2,60
136,52,singular-dont,2,61
136,53,singular-dont,2,75
136,51,singular-dont,2,81
136,23,want,7,29
136,19,want,7,34
136,7,want,6,42
136,27,want,7,44
136,3,want,7,47
136,31,want,5,53
136,15,want,7,67
136,11,want,7,71
138,64,2-word-order-errors,1,5
138,59,2-word-order-errors,7,7
138,63,2-word-order-errors,1,10
138,62,2-word-order-errors,1,16
138,58,2-word-order-errors,7,26
138,57,2-word-order-errors,2,83
138,60,2-word-order-errors,1,86
138,61,2-word-order-errors,2,89
138,34,be-drop,2,11
138,33,be-drop,2,13
138,39,be-drop,2,27
138,35,be-drop,2,62
138,36,be-drop,2,72
138,38,be-drop,2,80
138,40,be-drop,3,91
138,37,be-drop,2,94
138,70,causative,7,22
138,66,causative,7,29
138,72,causative,7,35
138,68,causative,7,38
138,69,causative,7,39
138,65,causative,7,59
138,67,causative,7,60
138,71,causative,7,96
138,75,factive-say,7,8
138,78,factive-say,7,18
138,76,factive-say,7,19
138,79,factive-say,7,25
138,80,factive-say,7,30
138,77,factive-say,7,42
138,73,factive-say,7,74
138,74,factive-say,7,88
138,2,like,3,24
138,26,like,2,41
138,22,like,6,43
138,18,like,6,64
138,14,like,4,70
138,10,like,5,77
138,6,like,7,92
138,30,like,7,100
138,15,need,7,9
138,28,need,7,20
138,3,need,7,28
138,11,need,7,31
138,19,need,7,34
138,16,need,6,45
138,12,need,6,51
138,31,need,7,58
138,4,need,7,61
138,23,need,7,67
138,24,need,7,75
138,7,need,6,82
138,32,need,7,85
138,20,need,7,90
138,27,need,7,95
138,8,need,7,97
138,47,negative-concord,4,15
138,45,negative-concord,3,36
138,44,negative-concord,5,44
138,41,negative-concord,4,46
138,43,negative-concord,4,52
138,48,negative-concord,3,53
138,42,negative-concord,5,56
138,46,negative-concord,5,68
138,85,non-factive-believe,7,14
138,88,non-factive-believe,7,40
138,87,non-factive-believe,7,63
138,83,non-factive-believe,7,66
138,82,non-factive-believe,7,76
138,84,non-factive-believe,7,84
138,81,non-factive-believe,7,93
138,86,non-factive-believe,7,98
138,93,raising-seem,7,21
138,92,raising-seem,6,23
138,89,raising-seem,7,32
138,91,raising-seem,6,37
138,96,raising-seem,7,49
138,94,raising-seem,7,50
138,90,raising-seem,7,55
138,95,raising-seem,5,69
138,49,singular-dont,4,33
138,56,singular-dont,5,47
138,51,singular-dont,4,57
138,54,singular-dont,6,65
138,52,singular-dont,6,71
138,53,singular-dont,4,78
138,55,singular-dont,5,81
138,50,singular-dont,4,99
138,1,want,7,6
138,25,want,7,12
138,17,want,3,17
138,9,want,7,48
138,21,want,7,54
138,29,want,7,73
138,5,want,7,79
138,13,want,7,87
140,60,2-word-order-errors,1,6
140,61,2-word-order-errors,2,13
140,62,2-word-order-errors,2,24
140,59,2-word-order-errors,1,35
140,58,2-word-order-errors,2,54
140,57,2-word-order-errors,2,58
140,63,2-word-order-errors,2,68
140,64,2-word-order-errors,3,70
140,36,be-drop,2,39
140,34,be-drop,2,46
140,39,be-drop,6,48
140,37,be-drop,2,57
140,38,be-drop,2,65
140,33,be-drop,2,78
140,35,be-drop,2,84
140,40,be-drop,3,88
140,68,causative,6,8
140,65,causative,7,11
140,72,causative,6,17
140,67,causative,7,19
140,71,causative,6,31
140,66,causative,7,42
140,70,causative,5,74
140,69,causative,7,93
140,79,factive-say,7,21
140,78,factive-say,7,28
140,74,factive-say,7,30
140,75,factive-say,6,37
140,77,factive-say,5,43
140,76,factive-say,6,61
140,80,factive-say,7,72
140,73,factive-say,7,87
140,20,like,3,7
140,16,like,3,10
140,4,like,3,23
140,8,like,4,27
140,28,like,4,32
140,24,like,3,34
140,32,like,5,67
140,12,like,3,96
140,9,need,4,14
140,26,need,4,16
140,2,need,5,25
140,21,need,4,36
140,22,need,4,45
140,1,need,4,47
140,5,need,4,55
140,30,need,4,59
140,17,need,3,62
140,25,need,3,71
140,14,need,3,73
140,29,need,4,75
140,13,need,4,82
140,18,need,3,86
140,10,need,3,89
140,6,need,3,98
140,47,negative-concord,4,9
140,46,negative-concord,3,33
140,41,negative-concord,3,56
140,43,negative-concord,3,60
140,48,negative-concord,3,69
140,42,negative-concord,4,85
140,44,negative-concord,3,90
140,45,negative-concord,3,91
140,88,non-factive-believe,6,22
140,84,non-factive-believe,7,26
140,81,non-factive-believe,6,38
140,86,non-factive-believe,6,53
140,82,non-factive-believe,7,79
140,87,non-factive-believe,7,80
140,83,non-factive-believe,7,81
140,85,non-factive-believe,6,94
140,90,raising-seem,5,5
140,92,raising-seem,6,15
140,91,raising-seem,6,20
140,93,raising-seem,6,29
140,96,raising-seem,7,40
140,95,raising-seem,6,44
140,89,raising-seem,6,49
140,94,raising-seem,6,97
140,53,singular-dont,4,12
140,55,singular-dont,3,51
140,50,singular-dont,3,63
140,54,singular-dont,3,66
140,49,singular-dont,3,76
140,56,singular-dont,3,83
140,51,singular-dont,3,95
140,52,singular-dont,3,99
140,7,want,3,18
140,3,want,3,41
140,23,want,3,50
140,19,want,3,52
140,31,want,3,64
140,27,want,3,77
140,15,want,4,92
140,11,want,4,100
142,57,2-word-order-errors,1,5
142,60,2-word-order-errors,1,12
142,64,2-word-order-errors,1,19
142,62,2-word-order-errors,1,27
142,59,2-word-order-errors,1,38
142,61,2-word-order-errors,1,46
142,63,2-word-order-errors,1,61
142,58,2-word-order-errors,1,89
142,34,be-drop,1,16
142,35,be-drop,1,37
142,37,be-drop,1,41
142,40,be-drop,1,43
142,38,be-drop,1,45
142,33,be-drop,1,67
142,36,be-drop,1,76
142,39,be-drop,1,77
142,67,causative,6,14
142,69,causative,5,17
142,70,causative,5,30
142,68,causative,7,31
142,66,causative,7,54
142,65,causative,6,59
142,71,causative,6,82
142,72,causative,7,99
142,78,factive-say,6,22
142,77,factive-say,6,26
142,76,factive-say,7,28
142,75,factive-say,7,36
142,73,factive-say,6,40
142,74,factive-say,7,53
142,79,factive-say,7,65
142,80,factive-say,5,68
142,14,like,2,15
142,6,like,2,18
142,2,like,1,25
142,10,like,1,47
142,22,like,1,57
142,18,like,1,60
142,26,like,2,78
142,30,like,1,96
142,3,need,6,6
142,28,need,6,11
142,7,need,5,13
142,19,need,6,21
142,32,need,6,29
142,8,need,6,34
142,11,need,5,39
142,23,need,7,42
142,15,need,6,51
142,20,need,5,55
142,16,need,6,64
142,4,need,6,69
142,31,need,5,81
142,12,need,7,86
142,27,need,6,88
142,24,need,5,94
142,42,negative-concord,1,8
142,47,negative-concord,1,20
142,44,negative-concord,1,24
142,48,negative-concord,1,48
142,46,negative-concord,1,73
142,41,negative-concord,1,85
142,43,negative-concord,1,93
142,45,negative-concord,1,97
142,85,non-factive-believe,7,49
142,87,non-factive-believe,7,50
142,84,non-factive-believe,7,63
142,81,non-factive-believe,7,71
142,82,non-factive-believe,7,72
142,83,non-factive-believe,7,80
142,88,non-factive-believe,7,95
142,86,non-factive-believe,7,98
142,93,raising-seem,6,7
142,92,raising-seem,6,35
142,90,raising-seem,7,52
142,95,raising-seem,6,56
142,96,raising-seem,6,58
142,91,raising-seem,6,62
142,89,raising-seem,7,87
142,94,raising-seem,7,91
142,51,singular-dont,2,10
142,52,singular-dont,2,32
142,54,singular-dont,1,33
142,53,singular-dont,1,70
142,56,singular-dont,1,75
142,49,singular-dont,1,79
142,50,singular-dont,1,83
142,55,singular-dont,1,90
142,29,want,5,9
142,25,want,5,23
142,5,want,6,44
142,1,want,7,66
142,9,want,3,74
142,17,want,6,84
142,13,want,7,92
142,21,want,7,100
145,59,2-word-order-errors,2,9
145,61,2-word-order-errors,2,15
145,62,2-word-order-errors,2,18
145,63,2-word-order-errors,1,22
145,64,2-word-order-errors,1,43
145,58,2-word-order-errors,1,47
145,57,2-word-order-errors,1,59
145,60,2-word-order-errors,1,74
145,37,be-drop,2,23
145,38,be-drop,2,24
145,39,be-drop,2,35
145,34,be-drop,3,62
145,33,be-drop,2,70
145,40,be-drop,2,82
145,35,be-drop,2,88
145,36,be-drop,2,94
145,68,causative,7,7
145,67,causative,6,17
145,71,causative,5,20
145,72,causative,7,28
145,70,causative,7,42
145,65,causative,7,48
145,66,causative,7,98
145,69,causative,6,99
145,78,factive-say,7,32
145,76,factive-say,6,36
145,77,factive-say,5,52
145,80,factive-say,7,63
145,75,factive-say,7,67
145,74,factive-say,7,75
145,73,factive-say,7,77
145,79,factive-say,7,87
145,7,like,3,16
145,23,like,2,34
145,19,like,2,39
145,11,like,4,46
145,31,like,2,53
145,3,like,3,73
145,27,like,2,85
145,15,like,4,89
145,5,need,5,8
145,9,need,7,10
145,32,need,6,21
145,29,need,7,26
145,17,need,6,37
145,16,need,7,44
145,13,need,7,58
145,24,need,4,61
145,8,need,7,68
145,21,need,5,71
145,25,need,4,76
145,1,need,5,79
145,20,need,5,81
145,28,need,5,91
145,12,need,6,93
145,4,need,2,96
145,48,negative-concord,3,5
145,47,negative-concord,2,27
145,41,negative-concord,2,31
145,44,negative-concord,2,33
145,42,negative-concord,2,38
145,45,negative-concord,2,80
145,46,negative-concord,2,95
145,43,negative-concord,2,97
145,83,non-factive-believe,7,6
145,84,non-factive-believe,6,11
145,88,non-factive-believe,7,65
145,81,non-factive-believe,7,69
145,85,non-factive-believe,7,78
145,87,non-factive-believe,7,83
145,86,non-factive-believe,7,86
145,82,non-factive-believe,7,92
145,89,raising-seem,7,29
145,95,raising-seem,7,40
145,91,raising-seem,7,57
145,90,raising-seem,7,60
145,94,raising-seem,7,66
145,93,raising-seem,7,72
145,96,raising-seem,7,84
145,92,raising-seem,7,90
145,55,singular-dont,3,12
145,51,singular-dont,3,14
145,52,singular-dont,3,25
145,53,singular-dont,3,41
145,56,singular-dont,3,45
145,49,singular-dont,2,50
145,54,singular-dont,2,54
145,50,singular-dont,3,55
145,18,want,3,13
145,26,want,4,19
145,30,want,3,30
145,10,want,2,49
145,6,want,2,51
145,14,want,2,56
145,22,want,3,64
145,2,want,4,100
155,62,2-word-order-errors,1,29
155,57,2-word-order-errors,1,31
155,60,2-word-order-errors,1,45
155,59,2-word-order-errors,2,49
155,58,2-word-order-errors,7,59
155,63,2-word-order-errors,1,70
155,61,2-word-order-errors,1,72
155,64,2-word-order-errors,1,94
155,33,be-drop,7,9
155,35,be-drop,7,13
155,39,be-drop,7,16
155,37,be-drop,2,20
155,34,be-drop,3,47
155,38,be-drop,2,50
155,40,be-drop,3,74
155,36,be-drop,3,87
155,67,causative,7,10
155,65,causative,7,41
155,66,causative,7,53
155,68,causative,7,77
155,71,causative,7,78
155,69,causative,7,82
155,70,causative,7,86
155,72,causative,7,92
155,80,factive-say,7,25
155,77,factive-say,7,33
155,76,factive-say,7,34
155,74,factive-say,7,40
155,79,factive-say,7,51
155,75,factive-say,7,54
155,73,factive-say,7,80
155,78,factive-say,7,98
155,13,like,3,22
155,25,like,3,28
155,5,like,1,37
155,29,like,7,58
155,17,like,3,73
155,9,like,7,79
155,1,like,7,81
155,21,like,7,91
155,11,need,7,6
155,23,need,7,8
155,6,need,7,11
155,2,need,7,14
155,30,need,3,18
155,15,need,7,32
155,26,need,7,42
155,14,need,7,46
155,19,need,7,55
155,7,need,3,67
155,31,need,7,69
155,27,need,7,71
155,22,need,7,76
155,10,need,3,85
155,18,need,7,97
155,3,need,7,100
155,45,negative-concord,2,17
155,41,negative-concord,2,23
155,47,negative-concord,2,24
155,43,negative-concord,3,30
155,44,negative-concord,3,36
155,48,negative-concord,1,43
155,42,negative-concord,3,61
155,46,negative-concord,3,93
155,82,non-factive-believe,7,19
155,85,non-factive-believe,7,21
155,81,non-factive-believe,7,38
155,87,non-factive-believe,7,63
155,83,non-factive-believe,7,75
155,86,non-factive-believe,7,83
155,84,non-factive-believe,7,84
155,88,non-factive-believe,7,99
155,91,raising-seem,7,7
155,90,raising-seem,7,15
155,96,raising-seem,7,44
155,92,raising-seem,7,57
155,93,raising-seem,7,62
155,95,raising-seem,7,66
155,94,raising-seem,7,68
155,89,raising-seem,7,96
155,51,singular-dont,1,5
155,53,singular-dont,1,12
155,52,singular-dont,3,27
155,50,singular-dont,3,35
155,54,singular-dont,1,56
155,49,singular-dont,3,65
155,55,singular-dont,3,89
155,56,singular-dont,3,90
155,4,want,7,26
155,8,want,7,39
155,32,want,7,48
155,16,want,7,52
155,12,want,7,60
155,28,want,7,64
155,24,want,7,88
155,20,want,7,95
158,58,2-word-order-errors,7,12
158,61,2-word-order-errors,1,23
158,60,2-word-order-errors,1,39
158,62,2-word-order-errors,1,57
158,63,2-word-order-errors,1,61
158,59,2-word-order-errors,1,68
158,64,2-word-order-errors,1,82
158,57,2-word-order-errors,1,95
158,39,be-drop,3,9
158,38,be-drop,2,21
158,33,be-drop,3,29
158,34,be-drop,1,40
158,36,be-drop,3,47
158,37,be-drop,1,51
158,40,be-drop,2,77
158,35,be-drop,1,88
158,68,causative,7,10
158,66,causative,7,26
158,71,causative,6,27
158,70,causative,7,31
158,72,causative,7,59
158,65,causative,7,80
158,69,causative,7,86
158,67,causative,7,94
158,73,factive-say,5,13
158,75,factive-say,7,32
158,79,factive-say,6,42
158,80,factive-say,7,49
158,76,factive-say,7,50
158,77,factive-say,7,64
158,78,factive-say,7,67
158,74,factive-say,7,74
158,14,like,5,6
158,26,like,2,18
158,30,like,6,46
158,18,like,6,52
158,6,like,5,66
158,2,like,3,76
158,10,like,6,89
158,22,like,6,98
158,11,need,6,8
158,16,need,5,11
158,20,need,7,15
158,12,need,7,22
158,27,need,7,25
158,4,need,3,30
158,7,need,2,33
158,23,need,5,41
158,19,need,5,56
158,8,need,7,60
158,28,need,7,71
158,32,need,7,78
158,15,need,7,91
158,3,need,7,93
158,24,need,6,96
158,31,need,7,100
158,43,negative-concord,3,7
158,45,negative-concord,3,16
158,46,negative-concord,3,36
158,48,negative-concord,4,44
158,44,negative-concord,3,53
158,42,negative-concord,4,65
158,41,negative-concord,4,92
158,47,negative-concord,4,99
158,81,non-factive-believe,5,5
158,87,non-factive-believe,6,14
158,82,non-factive-believe,6,19
158,85,non-factive-believe,5,20
158,86,non-factive-believe,3,24
158,83,non-factive-believe,6,34
158,84,non-factive-believe,7,45
158,88,non-factive-believe,7,72
158,90,raising-seem,6,28
158,92,raising-seem,5,48
158,93,raising-seem,7,58
158,95,raising-seem,7,70
158,96,raising-seem,7,73
158,94,raising-seem,7,79
158,91,raising-seem,7,85
158,89,raising-seem,7,90
158,52,singular-dont,3,17
158,54,singular-dont,4,37
158,51,singular-dont,3,55
158,55,singular-dont,4,62
158,56,singular-dont,4,75
158,49,singular-dont,4,83
158,53,singular-dont,4,87
158,50,singular-dont,4,97
158,25,want,5,35
158,1,want,5,38
158,17,want,2,43
158,21,want,6,54
158,9,want,5,63
158,13,want,7,69
158,5,want,7,81
158,29,want,7,84
161,59,2-word-order-errors,7,13
161,63,2-word-order-errors,3,15
161,62,2-word-order-errors,2,57
161,64,2-word-order-errors,1,59
161,60,2-word-order-errors,1,62
161,57,2-word-order-errors,2,75
161,61,2-word-order-errors,5,81
161,58,2-word-order-errors,6,98
161,38,be-drop,3,9
161,39,be-drop,6,17
161,37,be-drop,7,29
161,35,be-drop,4,30
161,33,be-drop,4,37
161,40,be-drop,3,56
161,34,be-drop,2,85
161,36,be-drop,5,99
161,67,causative,7,18
161,65,causative,6,19
161,70,causative,6,23
161,68,causative,6,26
161,71,causative,7,65
161,69,causative,6,69
161,72,causative,6,78
161,66,causative,6,91
161,77,factive-say,6,12
161,78,factive-say,6,20
161,76,factive-say,6,46
161,75,factive-say,7,64
161,74,factive-say,5,68
161,80,factive-say,5,76
161,73,factive-say,5,87
161,79,factive-say,6,89
161,7,like,3,11
161,27,like,5,34
161,19,like,6,39
161,23,like,5,45
161,15,like,6,47
161,3,like,4,67
161,31,like,4,77
161,11,like,6,83
161,4,need,6,8
161,17,need,2,16
161,13,need,7,31
161,9,need,6,36
161,28,need,6,50
161,21,need,5,54
161,16,need,4,58
161,32,need,6,61
161,20,need,7,63
161,1,need,4,70
161,24,need,5,73
161,5,need,5,80
161,12,need,6,90
161,29,need,6,92
161,8,need,6,97
161,25,need,6,100
161,42,negative-concord,4,7
161,45,negative-concord,4,10
161,48,negative-concord,4,14
161,46,negative-concord,4,27
161,41,negative-concord,3,41
161,43,negative-concord,2,42
161,44,negative-concord,2,55
161,47,negative-concord,3,79
161,81,non-factive-believe,7,24
161,87,non-factive-believe,5,48
161,88,non-factive-believe,7,51
161,83,non-factive-believe,6,71
161,82,non-factive-believe,5,72
161,84,non-factive-believe,6,82
161,85,non-factive-believe,5,84
161,86,non-factive-believe,7,88
161,90,raising-seem,6,33
161,93,raising-seem,7,35
161,89,raising-seem,7,44
161,95,raising-seem,6,53
161,96,raising-seem,6,60
161,92,raising-seem,6,74
161,94,raising-seem,7,93
161,91,raising-seem,5,95
161,56,singular-dont,5,5
161,49,singular-dont,3,22
161,52,singular-dont,3,32
161,54,singular-dont,3,38
161,51,singular-dont,4,40
161,50,singular-dont,4,49
161,55,singular-dont,2,66
161,53,singular-dont,5,96
161,26,want,3,6
